Season,MatchDatetime,Division,Country,League,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,LadbrokesHomeOdds,LadbrokesDrawOdds,LadbrokesAwayOdds,BwinHomeOdds,BwinDrawOdds,BwinAwayOdds,CornersHome,FoulsHome,RedCardsHome,ShotsHome,ShotsOnTargetHome,YellowCardsHome,Bet&WinAwayOdds,Bet&WinDrawOdds,Bet&WinHomeOdds,Betbrain1X2,GoalBetAway,GoalBetDraw,GoalBetHome,HomeCorners,HomeFouls,HomeRedCards,HomeShots,HomeShotsOnTarget,HomeYellowCards,AwayWinsImpact,DrawImpact,HomeWinsImpact,SBAwayOdds,SBDrawOdds,SBHomeOdds,SJAwayOdds,SJDrawOdds,SJHomeOdds,MatchTime,VCACornerAway,VCDraw,VCHome,WilliamHillAway,WilliamHillDraw,WilliamHillHome,home_opening_odds,draw_opening_odds,away_opening_odds,home_closing_odds,draw_closing_odds,away_closing_odds,match_date_final
2012/2013,10/7/2012 0:00,B1,Belgium,Jupiler League,Club Brugge,Genk,1,1,D,1,0,H,1.73,3.6,4.75,1.73,3.4,4.33,1.75,3.6,4,0,0,0,0,0,0,4.33,3.5,1.73,35,4,3.6,1.75,0,0,0,0,0,0,4.2,3.4,1.7,4.178781729,3.569111372,2.444005032,4.5,3.6,1.73,0:00,4.75,3.9,1.75,4.33,3.3,1.8,1.78,3.98,4.61,1.74,4.09,4.88,10/7/2012
2012/2013,10/7/2012 0:00,SP1,Spain,La Liga Primera Division,Ath Bilbao,Osasuna,1,0,H,1,0,H,1.83,3.5,4.33,1.85,3.4,4,1.8,3.5,4.4,1,9,0,16,5,4,4.33,3.4,1.83,38,4.4,3.5,1.8,11,12,0,18,8,4,4.2,3.5,1.8,4.178781729,3.569111372,2.444005032,4,3.4,1.91,0:00,4.3,3.6,1.95,4.33,3.4,1.85,1.92,3.61,4.53,1.93,3.66,4.38,10/7/2012
2012/2013,10/7/2012 0:00,F1,France,Le Championnat,Brest,Bordeaux,1,1,D,1,0,H,3.75,3,2.15,3.4,3.1,2.25,3.6,2.95,2.2,3,12,0,17,6,3,2.1,3.25,3.5,36,2.2,2.95,3.6,1,15,0,12,2,2,2.2,3.15,3.25,4.178781729,3.569111372,2.444005032,2.2,3.12,3.6,0:00,2.15,3.12,3.9,2.2,3.2,3.3,2.79,3.17,2.84,3.76,3.39,2.18,10/7/2012
2012/2013,10/7/2012 0:00,D1,Germany,Bundesliga 1,Stuttgart,Leverkusen,2,2,D,1,1,D,2.4,3.5,2.75,2.4,3.5,2.75,2.65,3.6,2.6,7,19,0,13,6,3,2.75,3.4,2.4,37,2.6,3.6,2.65,4,14,0,10,2,2,2.65,3.3,2.5,4.178781729,3.569111372,2.444005032,2.75,3.3,2.5,0:00,2.75,3.6,2.55,2.75,3.3,2.5,2.52,3.58,2.9,2.99,3.67,2.41,10/7/2012
2012/2013,10/7/2012 0:00,D1,Germany,Bundesliga 1,Hannover,Dortmund,1,1,D,0,1,A,5,3.75,1.67,5,3.75,1.67,4.6,3.75,1.7,3,17,0,12,3,0,1.67,3.8,4.75,38,1.7,3.75,4.6,7,19,0,14,6,4,1.75,3.5,4.5,4.178781729,3.569111372,2.444005032,1.67,3.75,4.8,0:00,1.67,4.1,5.25,1.67,4.2,4.5,4.9,4.08,1.75,5.2,4.41,1.66,10/7/2012
2012/2013,10/7/2012 0:00,SP1,Spain,La Liga Primera Division,Mallorca,Granada,1,2,A,0,0,D,1.83,3.5,4.33,1.83,3.4,4,1.75,3.6,4.5,4,11,1,10,5,1,4.5,3.4,1.8,38,4.5,3.6,1.75,6,15,1,15,5,2,4.5,3.5,1.75,4.178781729,3.569111372,2.444005032,4.33,3.4,1.9,0:00,4.6,3.5,1.9,4,3.5,1.91,1.93,3.56,4.56,2.04,3.48,4.09,10/7/2012
2012/2013,10/7/2012 0:00,F1,France,Le Championnat,Lorient,Lyon,1,1,D,0,1,A,2.8,3.1,2.6,3,3.2,2.4,2.8,3.1,2.55,11,17,0,12,3,1,2.6,3.2,2.7,37,2.55,3.1,2.8,8,15,0,14,6,1,2.4,3.2,2.85,4.178781729,3.569111372,2.444005032,2.62,3.12,2.8,0:00,2.75,3.12,2.88,2.5,3.1,2.88,2.94,3.18,2.7,2.41,3.45,3.16,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Milan,Inter,0,1,A,0,1,A,2.38,3.3,2.9,2.38,3.2,2.6,2.6,3.3,2.85,3,9,1,7,3,2,2.75,3.25,2.5,38,2.85,3.3,2.6,6,20,0,20,5,5,2.65,3.15,2.6,4.178781729,3.569111372,2.444005032,2.88,3.2,2.5,0:00,3.1,3.2,2.55,2.88,3.3,2.45,2.57,3.25,3.09,2.33,3.34,3.43,10/7/2012
2012/2013,10/7/2012 0:00,G1,Greece,Ethniki Katigoria,Giannina,Panionios,1,2,A,1,1,D,2.25,3,3.5,2.2,2.88,3.2,2.3,2.85,3.4,0,0,0,0,0,0,3.6,3,2,35,3.4,2.85,2.3,0,0,0,0,0,0,3.3,3,2.3,4.178781729,3.569111372,2.444005032,3.25,3,2.38,0:00,3.5,3,2.4,3.4,3,2.3,2.35,3.02,3.65,2.16,3.03,4.3,10/7/2012
2012/2013,10/7/2012 0:00,N1,Netherlands,Eredivisie,Twente,AZ Alkmaar,3,0,H,1,0,H,1.67,3.75,5,1.67,3.5,4.33,1.75,3.5,4.1,0,0,0,0,0,0,4.5,3.6,1.73,34,4.1,3.5,1.75,0,0,0,0,0,0,4.4,3.5,1.65,4.178781729,3.569111372,2.444005032,4.5,3.6,1.73,0:00,4.8,3.9,1.75,4.5,3.6,1.67,1.75,4.12,4.66,1.56,4.39,6.32,10/7/2012
2012/2013,10/7/2012 0:00,N1,Netherlands,Eredivisie,Groningen,Feyenoord,2,2,D,2,1,H,3.2,3.4,2.2,2.88,3.25,2.2,3.25,3.5,2.25,0,0,0,0,0,0,2.3,3.4,2.88,37,2.25,3.5,3.25,0,0,0,0,0,0,2.2,3.2,2.9,4.178781729,3.569111372,2.444005032,2.3,3.4,3,0:00,2.2,3.6,3.25,2.25,3.4,2.8,3.12,3.7,2.28,3.08,3.62,2.35,10/7/2012
2012/2013,10/7/2012 0:00,N1,Netherlands,Eredivisie,Ajax,Utrecht,1,1,D,1,0,H,1.22,5.5,15,1.2,5,11,1.2,5.5,12,0,0,0,0,0,0,13,5.5,1.2,37,12,5.5,1.2,0,0,0,0,0,0,11,5.5,1.2,4.178781729,3.569111372,2.444005032,13,5.75,1.22,0:00,15,6,1.25,11,6,1.2,1.24,6.8,13.42,1.25,6.5,13.63,10/7/2012
2012/2013,10/7/2012 0:00,E0,England,Premier League,Newcastle,Man United,0,3,A,0,2,A,4.2,3.75,1.83,4,3.4,1.91,3.9,3.5,1.9,6,12,0,12,9,4,1.91,3.4,4,39,1.9,3.5,3.9,8,15,0,13,3,4,1.9,3.4,3.85,4.178781729,3.569111372,2.444005032,1.95,3.6,3.8,0:00,1.92,3.75,4.1,1.95,3.1,4.33,4.14,3.69,1.97,4.68,4.33,1.73,10/7/2012
2012/2013,10/7/2012 0:00,E0,England,Premier League,Southampton,Fulham,2,2,D,1,0,H,2.75,3.3,2.6,2.62,3.4,2.6,2.75,3.3,2.7,8,5,0,14,5,0,2.6,3.4,2.6,39,2.7,3.3,2.75,8,13,0,13,6,4,2.5,3.3,2.65,4.178781729,3.569111372,2.444005032,2.5,3.4,2.8,0:00,2.7,3.4,2.7,2.7,3.1,2.7,2.88,3.44,2.61,2.55,3.49,2.91,10/7/2012
2012/2013,10/7/2012 0:00,G1,Greece,Ethniki Katigoria,Aris,Platanias,0,2,A,0,1,A,1.75,3.3,5.25,1.73,3.2,4.5,1.75,3.3,4.75,0,0,0,0,0,0,4,3.1,1.83,36,4.75,3.3,1.75,0,0,0,0,0,0,4.2,3.2,1.8,4.178781729,3.569111372,2.444005032,5,3.3,1.8,0:00,5.25,3.3,1.83,5,3.2,1.8,1.78,3.35,5.97,2.15,3.13,4.2,10/7/2012
2012/2013,10/7/2012 0:00,E0,England,Premier League,Tottenham,Aston Villa,2,0,H,0,0,D,1.44,4.33,7.5,1.44,4,8,1.48,4.33,6,0,10,0,8,5,3,7,4.33,1.44,39,6,4.33,1.48,8,7,0,23,10,1,7.3,4.1,1.43,4.178781729,3.569111372,2.444005032,6.5,4.5,1.44,0:00,8,4.6,1.45,8,3.6,1.5,1.42,4.96,8.8,1.47,4.56,8.14,10/7/2012
2012/2013,10/7/2012 0:00,T1,Turkey,Futbol Ligi 1,Fenerbahce,Besiktas,3,0,H,2,0,H,2,3.4,3.75,1.91,3.2,3.4,2.1,3.5,3.6,0,0,0,0,0,0,3.5,3.25,2,34,3.6,3.5,2.1,0,0,0,0,0,0,3.3,3.2,2,4.178781729,3.569111372,2.444005032,3.4,3.3,2.1,0:00,3.8,3.5,2,3.25,3.4,2.05,2.05,3.59,3.8,1.83,3.71,4.75,10/7/2012
2012/2013,10/7/2012 0:00,T1,Turkey,Futbol Ligi 1,Sivasspor,Bursaspor,2,2,D,0,1,A,2.4,3.25,2.9,2.3,3.2,2.75,2.3,3.25,2.95,0,0,0,0,0,0,2.8,3.2,2.38,34,2.95,3.25,2.3,0,0,0,0,0,0,2.8,3.1,2.3,4.178781729,3.569111372,2.444005032,3,3.2,2.4,0:00,2.8,3.4,2.5,2.7,3.3,2.4,2.47,3.49,2.96,2.48,3.37,3.08,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Catania,Parma,2,0,H,1,0,H,2.1,3.4,3.4,2.05,3.2,3.1,2.2,3.4,3.5,10,25,1,17,1,5,3.25,3.2,2.2,38,3.5,3.4,2.2,2,15,0,12,6,1,3.6,3.3,2,4.178781729,3.569111372,2.444005032,3.4,3.2,2.2,0:00,3.6,3.3,2.2,3.4,3.25,2.15,2.19,3.34,3.8,2.13,3.41,3.88,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Fiorentina,Bologna,1,0,H,1,0,H,1.62,3.6,6,1.57,3.5,5,1.65,3.8,6,4,20,0,8,1,3,5.5,3.6,1.62,38,6,3.8,1.65,6,16,0,17,7,4,4.85,3.5,1.7,4.178781729,3.569111372,2.444005032,6,3.6,1.62,0:00,6.5,3.8,1.65,5.5,3.5,1.67,1.73,3.72,5.76,1.6,3.97,7,10/7/2012
2012/2013,10/7/2012 0:00,G1,Greece,Ethniki Katigoria,Olympiakos,Asteras Tripolis,1,0,H,1,0,H,1.22,6,12,1.22,5,10,1.2,5.75,13.5,0,0,0,0,0,0,9,5,1.25,35,13.5,5.75,1.2,0,0,0,0,0,0,12,5.5,1.2,4.178781729,3.569111372,2.444005032,11,5.75,1.25,0:00,15,5.75,1.25,15,5,1.25,1.3,5.51,13.42,1.32,5.31,12.68,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Torino,Cagliari,0,1,A,0,0,D,1.85,3.4,4.33,1.83,3.2,3.75,1.87,3.25,4.4,5,19,0,14,2,3,4,3.4,1.91,38,4.4,3.25,1.87,10,9,0,9,2,1,3.9,3.35,1.9,4.178781729,3.569111372,2.444005032,4.5,3.2,1.91,0:00,4.5,3.3,1.95,4.5,3.3,1.85,1.97,3.3,4.77,2.03,3.33,4.47,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Siena,Juventus,1,2,A,1,1,D,6.5,3.8,1.53,5.5,3.6,1.5,6.5,4,1.5,8,19,0,16,8,3,1.53,4,6,38,1.5,4,6.5,2,24,0,6,3,7,1.57,3.7,5.8,4.178781729,3.569111372,2.444005032,1.5,4,7,0:00,1.55,4.1,7.5,1.5,4,6.5,7.78,4.27,1.52,7.53,4.15,1.55,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Roma,Atalanta,2,0,H,1,0,H,1.5,4.33,6,1.44,4,5.5,1.5,4.1,6.25,5,13,0,16,4,3,6,4.33,1.5,38,6.25,4.1,1.5,6,11,0,25,7,2,6.3,3.9,1.5,4.178781729,3.569111372,2.444005032,6,4.33,1.5,0:00,6.5,4.5,1.53,6,4,1.53,1.59,4.36,6.15,1.49,4.81,7.09,10/7/2012
2012/2013,10/7/2012 0:00,I1,Italy,Serie A,Pescara,Lazio,0,3,A,0,3,A,4.2,3.3,1.91,3.75,3.3,1.8,3.85,3.4,1.93,2,14,0,15,6,0,1.95,3.4,3.75,38,1.93,3.4,3.85,8,12,0,13,4,2,2,3.3,3.6,4.178781729,3.569111372,2.444005032,1.91,3.5,4,0:00,1.95,3.4,4.1,1.95,3.3,4,4.3,3.57,1.97,4.28,3.42,2.03,10/7/2012
2012/2013,10/6/2012 0:00,SC0,Scotland,Premier League,Hibernian,Dundee,3,0,H,1,0,H,1.73,3.6,4.75,1.67,3.75,5,1.7,3.4,4.6,2,11,0,5,2,0,5.25,3.75,1.67,35,4.6,3.4,1.7,5,15,0,14,7,1,4.5,3.5,1.65,4.178781729,3.569111372,2.444005032,5,3.5,1.73,0:00,5,3.7,1.75,5,3.2,1.8,1.78,3.82,4.85,1.74,3.78,5.42,10/6/2012
2012/2013,10/6/2012 0:00,SC0,Scotland,Premier League,St Johnstone,St Mirren,2,1,H,2,0,H,2.5,3.25,2.8,2.3,3.2,3.1,2.15,3.2,3.1,6,11,0,12,6,3,3,3.3,2.38,35,3.1,3.2,2.15,2,12,0,9,7,1,3,3.1,2.2,4.178781729,3.569111372,2.444005032,3,3.2,2.38,0:00,3,3.25,2.45,3,3.1,2.6,2.33,3.31,3.36,2.58,3.35,2.94,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Leeds,Barnsley,1,0,H,1,0,H,1.75,3.75,4.5,1.73,3.4,4,1.75,3.5,4.5,2,12,0,12,6,1,4.2,3.4,1.83,36,4.5,3.5,1.75,4,17,0,4,1,4,4,3.4,1.8,4.178781729,3.569111372,2.444005032,4.5,3.5,1.8,0:00,4.4,3.75,1.87,4.5,3.3,1.85,1.85,3.89,4.37,1.94,3.76,4.17,10/6/2012
2012/2013,10/6/2012 0:00,SC0,Scotland,Premier League,Kilmarnock,Aberdeen,1,3,A,1,0,H,2.63,3.3,2.6,2.5,3.25,2.8,2.4,3.25,2.65,4,18,0,13,6,3,2.75,3.25,2.6,35,2.65,3.25,2.4,3,12,0,8,6,3,2.7,3.1,2.4,4.178781729,3.569111372,2.444005032,2.75,3.2,2.6,0:00,2.7,3.25,2.75,2.7,3.1,2.7,2.76,3.3,2.74,3.33,3.21,2.41,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Ipswich,Cardiff,1,2,A,1,0,H,3.1,3.25,2.3,2.62,3.25,2.3,2.95,3.25,2.3,8,6,0,13,8,0,2.3,3.3,3,36,2.3,3.25,2.95,9,4,0,16,9,1,2.3,3.2,2.8,4.178781729,3.569111372,2.444005032,2.3,3.3,3,0:00,2.38,3.5,3.1,2.4,3.1,3.1,3.08,3.61,2.36,2.78,3.64,2.6,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Blackpool,Charlton,0,2,A,0,0,D,1.62,3.8,5.5,1.67,3.25,4.5,1.6,3.7,5.5,7,3,0,6,4,0,4.75,3.75,1.67,36,5.5,3.7,1.6,9,6,0,13,5,1,4.6,3.5,1.65,4.178781729,3.569111372,2.444005032,5.25,3.75,1.62,0:00,5.5,4,1.67,5,3.6,1.7,1.71,4.04,5.92,1.61,4.31,5.92,10/6/2012
2012/2013,10/6/2012 0:00,G1,Greece,Ethniki Katigoria,AEK,Kerkyra,1,1,D,0,1,A,1.73,3.5,5,1.73,3.2,4.5,1.7,3.2,5.5,0,0,0,0,0,0,5,3.2,1.67,35,5.5,3.2,1.7,0,0,0,0,0,0,4.2,3.2,1.8,4.178781729,3.569111372,2.444005032,5,3.3,1.8,0:00,5.5,3.4,1.75,5,3.2,1.8,1.83,3.32,5.49,1.61,3.68,7.3,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Birmingham,Huddersfield,0,1,A,0,1,A,2.1,3.3,3.5,2.1,3.2,3,2.1,3.3,3.3,8,11,0,16,6,1,3.5,3.25,2.05,36,3.3,3.3,2.1,9,10,1,11,3,1,3.1,3.3,2.1,4.178781729,3.569111372,2.444005032,3.3,3.2,2.2,0:00,3.4,3.5,2.2,3.4,3.1,2.25,2.13,3.61,3.59,2.17,3.56,3.61,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Blackburn,Wolves,0,1,A,0,0,D,2.25,3.4,3.1,2.2,3.2,2.8,2.25,3.4,3.3,3,6,0,11,3,2,3.3,3.25,2.2,36,3.3,3.4,2.25,6,3,0,14,8,0,3.1,3.3,2.1,4.178781729,3.569111372,2.444005032,3.12,3.3,2.25,0:00,3.12,3.5,2.38,3.1,3.1,2.4,2.1,3.66,3.62,2.05,3.69,3.83,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Crystal Palace,Burnley,4,3,H,1,2,A,2.2,3.4,3.2,2.1,3.2,3,2.2,3.3,3.1,1,9,0,9,5,2,3.1,3.25,2.2,36,3.1,3.3,2.2,3,2,0,14,8,0,2.8,3.2,2.3,4.178781729,3.569111372,2.444005032,3,3.3,2.25,0:00,3.3,3.5,2.25,3.25,3.1,2.3,2.41,3.5,3.08,2.29,3.59,3.28,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Leicester,Bristol City,2,0,H,1,0,H,1.57,3.8,6,1.53,3.6,5,1.53,3.6,6.75,4,9,0,4,1,2,5.5,4,1.53,36,6.75,3.6,1.53,5,2,0,7,6,0,5.4,3.7,1.55,4.178781729,3.569111372,2.444005032,6.5,3.8,1.53,0:00,6.5,4.33,1.55,6,3.6,1.62,1.57,4.31,6.4,1.47,4.72,7.73,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Millwall,Bolton,2,1,H,1,0,H,2.88,3.2,2.5,2.5,3.25,2.38,2.6,3.2,2.6,3,21,0,12,2,4,2.6,3.25,2.6,36,2.6,3.2,2.6,5,18,0,11,5,1,2.5,3.2,2.6,4.178781729,3.569111372,2.444005032,2.6,3.2,2.75,0:00,2.55,3.5,2.8,2.62,3.1,2.8,2.74,3.59,2.62,2.87,3.48,2.58,10/6/2012
2012/2013,10/6/2012 0:00,N1,Netherlands,Eredivisie,Roda,VVV Venlo,3,0,H,1,0,H,1.67,3.75,5,1.62,3.5,4.5,1.6,3.6,5,0,0,0,0,0,0,5,3.8,1.62,37,5,3.6,1.6,0,0,0,0,0,0,4.6,3.6,1.6,4.178781729,3.569111372,2.444005032,5,3.6,1.67,0:00,5,4.1,1.67,5,3.6,1.62,1.66,4.26,5.15,1.82,3.98,4.46,10/6/2012
2012/2013,10/6/2012 0:00,N1,Netherlands,Eredivisie,Vitesse,Heerenveen,3,3,D,0,1,A,1.67,3.8,5,1.67,3.5,4.33,1.72,3.5,4.33,0,0,0,0,0,0,4.75,3.75,1.67,36,4.33,3.5,1.72,0,0,0,0,0,0,4.2,3.4,1.7,4.178781729,3.569111372,2.444005032,4.5,3.6,1.73,0:00,4.8,3.8,1.75,4.5,3.6,1.67,1.75,4.02,4.8,1.76,4.04,4.74,10/6/2012
2012/2013,10/6/2012 0:00,N1,Netherlands,Eredivisie,Willem II,Waalwijk,1,0,H,0,0,D,3,3.4,2.3,2.8,3.2,2.2,2.75,3.4,2.25,0,0,0,0,0,0,2.25,3.4,2.88,36,2.25,3.4,2.75,0,0,0,0,0,0,2.3,3.2,2.7,4.178781729,3.569111372,2.444005032,2.25,3.3,3,0:00,2.3,3.5,3.1,2.25,3.4,2.8,2.98,3.58,2.41,3.59,3.77,2.07,10/6/2012
2012/2013,10/6/2012 0:00,N1,Netherlands,Eredivisie,Zwolle,Heracles,0,3,A,0,1,A,2.63,3.3,2.63,2.5,3.2,2.5,2.5,3.25,2.55,0,0,0,0,0,0,2.5,3.4,2.6,37,2.55,3.25,2.5,0,0,0,0,0,0,2.5,3.2,2.5,4.178781729,3.569111372,2.444005032,2.62,3.3,2.6,0:00,2.62,3.5,2.62,2.5,3.4,2.5,2.73,3.55,2.62,3.12,3.62,2.33,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Watford,Middlesbrough,1,2,A,1,1,D,2.25,3.4,3.1,2.2,3.25,2.75,2.25,3.3,3,8,13,0,15,8,2,2.8,3.4,2.3,36,3,3.3,2.25,2,9,1,13,9,0,3,3.2,2.2,4.178781729,3.569111372,2.444005032,3,3.4,2.25,0:00,3.3,3.5,2.25,3.25,3.1,2.3,2.44,3.52,3.02,2.28,3.72,3.19,10/6/2012
2012/2013,10/6/2012 0:00,T1,Turkey,Futbol Ligi 1,Galatasaray,Eskisehirspor,1,1,D,0,0,D,1.44,4.33,7,1.4,4,6.5,1.4,4.5,7,0,0,0,0,0,0,6.5,4,1.44,34,7,4.5,1.4,0,0,0,0,0,0,6.5,3.9,1.42,4.178781729,3.569111372,2.444005032,7,4,1.44,0:00,7,4.75,1.44,6,4.33,1.44,1.47,4.74,7.21,1.46,4.73,7.52,10/6/2012
2012/2013,10/6/2012 0:00,T1,Turkey,Futbol Ligi 1,Elazigspor,Akhisar Belediyespor,0,0,D,0,0,D,2,3.3,3.8,1.91,3.2,3.4,2,3.2,3.75,0,0,0,0,0,0,3.2,3.25,2.1,33,3.75,3.2,2,0,0,0,0,0,0,3.3,3.2,2,4.178781729,3.569111372,2.444005032,3.5,3.25,2.1,0:00,3.9,3.4,2,3.3,3.1,2.15,2.15,3.34,3.77,1.89,3.58,4.5,10/6/2012
2012/2013,10/6/2012 0:00,G1,Greece,Ethniki Katigoria,Veria,Atromitos,2,2,D,0,2,A,3.4,3,2.3,3,2.88,2.3,3.2,2.85,2.4,0,0,0,0,0,0,2.15,3,3.25,36,2.4,2.85,3.2,0,0,0,0,0,0,2.4,3,2.9,4.178781729,3.569111372,2.444005032,2.5,3,3,0:00,2.45,3,3.3,2.5,3,3,3.46,2.99,2.46,3.92,2.99,2.26,10/6/2012
2012/2013,10/6/2012 0:00,E1,England,Championship,Derby,Brighton,0,0,D,0,0,D,2.75,3.3,2.5,2.5,3.25,2.38,2.6,3.2,2.6,7,11,0,11,3,2,2.62,3.3,2.5,36,2.6,3.2,2.6,11,13,0,4,2,1,2.55,3.2,2.55,4.178781729,3.569111372,2.444005032,2.6,3.25,2.62,0:00,2.62,3.4,2.8,2.7,3.1,2.7,2.72,3.45,2.72,2.72,3.59,2.67,10/6/2012
2012/2013,10/6/2012 0:00,B1,Belgium,Jupiler League,Mechelen,Kortrijk,0,2,A,0,1,A,2.1,3.4,3.4,2,3.2,3.4,2.05,3.2,3.3,0,0,0,0,0,0,3.4,3.3,2,36,3.3,3.2,2.05,0,0,0,0,0,0,3.3,3.2,2,4.178781729,3.569111372,2.444005032,3.2,3.25,2.2,0:00,3.7,3.5,2.1,3.4,3.2,2.05,2.09,3.51,3.75,1.94,3.62,4.25,10/6/2012
2012/2013,10/6/2012 0:00,B1,Belgium,Jupiler League,Waregem,Cercle Brugge,3,1,H,0,0,D,1.75,3.6,4.6,1.8,3.5,4,1.75,3.4,4.2,0,0,0,0,0,0,3.75,3.5,1.83,36,4.2,3.4,1.75,0,0,0,0,0,0,3.8,3.3,1.8,4.178781729,3.569111372,2.444005032,4,3.6,1.8,0:00,4.75,3.75,1.8,4,3.5,1.8,1.85,3.79,4.45,1.74,4.06,4.92,10/6/2012
2012/2013,10/6/2012 0:00,E0,England,Premier League,Chelsea,Norwich,4,1,H,3,1,H,1.22,6.5,12,1.22,6,13,1.22,5.75,13,2,1,0,7,4,0,13,6,1.22,39,13,5.75,1.22,10,7,0,20,13,0,13,5.7,1.2,4.178781729,3.569111372,2.444005032,15,6,1.2,0:00,15,7,1.22,15,5,1.25,1.24,6.71,15.2,1.22,7.35,16.36,10/6/2012
2012/2013,10/6/2012 0:00,E0,England,Premier League,West Brom,QPR,3,2,H,2,1,H,1.83,3.75,4.2,1.83,3.6,4.2,1.87,3.5,4,5,12,0,13,6,2,4,3.4,1.91,39,4,3.5,1.87,2,16,0,13,8,2,4.1,3.4,1.85,4.178781729,3.569111372,2.444005032,4.33,3.6,1.83,0:00,4.4,3.7,1.87,4.33,3.2,1.91,1.93,3.79,4.21,1.93,3.78,4.19,10/6/2012
2012/2013,10/6/2012 0:00,E0,England,Premier League,West Ham,Arsenal,1,3,A,1,1,D,4,3.6,1.91,4.2,3.5,1.83,3.9,3.7,1.95,16,7,0,20,14,2,2,3.4,3.75,39,1.95,3.7,3.9,4,12,0,7,3,3,1.85,3.45,4,4.178781729,3.569111372,2.444005032,1.91,3.6,4,0:00,2,3.6,3.9,2,3.2,4,3.99,3.7,2,4.39,3.77,1.89,10/6/2012
2012/2013,10/6/2012 0:00,E0,England,Premier League,Wigan,Everton,2,2,D,2,1,H,4.2,3.4,1.91,3.75,3.4,2,3.75,3.3,2,6,14,0,16,11,5,2,3.4,3.75,39,2,3.3,3.75,7,14,0,10,6,2,2.05,3.3,3.5,4.178781729,3.569111372,2.444005032,2.1,3.3,3.5,0:00,2,3.5,4.1,2.05,3.1,4,4.01,3.44,2.08,3.79,3.5,2.13,10/6/2012
2012/2013,10/6/2012 0:00,D1,Germany,Bundesliga 1,Bayern Munich,Hoffenheim,2,0,H,1,0,H,1.14,7.5,17,1.17,7,15,1.15,7.5,15,1,20,0,4,1,3,15,7.5,1.14,38,15,7.5,1.15,8,14,0,13,2,0,14,6.5,1.17,4.178781729,3.569111372,2.444005032,15,7,1.17,0:00,19,8.5,1.15,15,7,1.17,1.2,7.9,16.5,1.15,9.25,22,10/6/2012
2012/2013,10/6/2012 0:00,D1,Germany,Bundesliga 1,Freiburg,Nurnberg,3,0,H,1,0,H,2.1,3.5,3.3,2.2,3.5,3.1,2.2,3.5,3.3,9,17,0,11,4,3,3.3,3.3,2.15,38,3.3,3.5,2.2,3,17,0,18,7,3,3.1,3.3,2.2,4.178781729,3.569111372,2.444005032,3.2,3.3,2.2,0:00,3.5,3.5,2.15,3.3,3.4,2.15,2.24,3.57,3.4,2.04,3.64,3.92,10/6/2012
2012/2013,10/6/2012 0:00,D1,Germany,Bundesliga 1,Greuther Furth,Hamburg,0,1,A,0,1,A,2.7,3.4,2.5,2.8,3.4,2.4,2.8,3.4,2.4,1,24,0,8,4,2,2.5,3.3,2.7,38,2.4,3.4,2.8,6,22,0,12,2,4,2.3,3.3,2.9,4.178781729,3.569111372,2.444005032,2.5,3.25,2.8,0:00,2.6,3.4,2.8,2.45,3.3,2.88,2.94,3.48,2.55,2.57,3.54,2.87,10/6/2012
2012/2013,10/6/2012 0:00,D1,Germany,Bundesliga 1,Mainz,Fortuna Dusseldorf,1,0,H,0,0,D,1.83,3.5,4.33,1.83,3.5,4.33,1.9,3.4,4,2,13,1,7,4,2,4.2,3.4,1.85,37,4,3.4,1.9,2,22,0,13,3,4,3.7,3.35,1.95,4.178781729,3.569111372,2.444005032,4.33,3.4,1.9,0:00,4.75,3.5,1.87,4,3.5,1.91,1.93,3.63,4.44,2.06,3.45,4.08,10/6/2012
2012/2013,10/6/2012 0:00,D1,Germany,Bundesliga 1,Schalke 04,Wolfsburg,3,0,H,1,0,H,1.4,4.5,8,1.44,4.33,7,1.42,4.5,7,1,19,0,5,4,0,7.5,4.5,1.4,37,7,4.5,1.42,10,14,0,13,5,1,6.3,3.9,1.5,4.178781729,3.569111372,2.444005032,7.5,4.33,1.44,0:00,8,4.8,1.44,7.5,4.33,1.44,1.46,4.81,7.85,1.42,5.31,7.9,10/6/2012
